event_id,user_id,action,timestamp,session_id,duration,item_id,app_id,poi_id,purchase_amount,search_keyword,compared_items
event_00886,user_088,browse,2026-02-04T07:11:02,sess_user_088_2026-02-04,595,item_018,app_012,poi_012,,,
event_00092,user_009,browse,2026-02-04T07:40:29,sess_user_009_2026-02-04,323,item_020,app_013,poi_001,,,
event_00139,user_013,browse,2026-02-04T08:02:57,sess_user_013_2026-02-04,181,item_014,app_004,poi_011,,,
event_00706,user_070,compare,2026-02-04T08:08:56,sess_user_070_2026-02-04,39,item_002,,poi_011,,,"item_002,item_003"
event_00715,user_071,search,2026-02-04T09:09:30,sess_user_071_2026-02-04,190,item_003,app_006,poi_016,,宝马X5,
event_00627,user_063,purchase,2026-02-04T09:26:54,sess_user_063_2026-02-04,1009,item_011,app_003,poi_008,652156,,
event_00801,user_080,compare,2026-02-04T18:48:29,sess_user_080_2026-02-04,209,,app_003,poi_003,,,
event_00128,user_012,browse,2026-02-04T20:53:14,sess_user_012_2026-02-04,301,,app_009,poi_014,,,
event_00927,user_092,browse,2026-02-04T21:07:40,sess_user_092_2026-02-04,132,item_009,app_001,,,,
event_00736,user_074,add_to_cart,2026-02-04T21:18:24,sess_user_074_2026-02-04,219,item_003,app_006,,,,
event_00063,user_006,add_to_cart,2026-02-04T21:27:35,sess_user_006_2026-02-04,21,item_007,app_003,,,,
event_00575,user_059,compare,2026-02-04T21:42:18,sess_user_059_2026-02-04,250,item_008,,poi_012,,,"item_008,item_018"
event_00040,user_005,browse,2026-02-04T22:00:56,sess_user_005_2026-02-04,365,item_014,app_013,poi_013,,,
event_00468,user_047,search,2026-02-04T22:43:41,sess_user_047_2026-02-04,182,item_005,app_007,,,奔驰E级,
event_00885,user_088,browse,2026-02-04T22:55:25,sess_user_088_2026-02-04,318,item_004,app_013,poi_008,,,
event_00732,user_074,add_to_cart,2026-02-04T23:12:01,sess_user_074_2026-02-04,131,item_007,,poi_005,,,
event_00942,user_094,click,2026-02-04T23:31:38,sess_user_094_2026-02-04,4,,,poi_016,,,
event_00244,user_024,click,2026-02-04T23:33:24,sess_user_024_2026-02-04,6,item_018,,poi_003,,,
event_00397,user_040,search,2026-02-04T23:44:17,sess_user_040_2026-02-04,113,item_012,app_003,,,特斯拉Model X,
event_00530,user_053,browse,2026-02-05T00:18:01,sess_user_053_2026-02-05,516,item_010,app_008,,,,
event_00523,user_053,browse,2026-02-05T00:26:34,sess_user_053_2026-02-05,470,item_018,app_007,poi_009,,,
event_00390,user_039,browse,2026-02-05T00:44:04,sess_user_039_2026-02-05,336,item_002,app_013,poi_004,,,
event_00562,user_058,click,2026-02-05T01:18:55,sess_user_058_2026-02-05,7,item_007,app_009,poi_008,,,
event_00069,user_007,purchase,2026-02-05T01:24:11,sess_user_007_2026-02-05,981,item_013,app_008,poi_001,1483424,,
event_00648,user_065,browse,2026-02-05T01:36:42,sess_user_065_2026-02-05,55,item_014,app_010,poi_002,,,
event_00172,user_016,purchase,2026-02-05T01:56:31,sess_user_016_2026-02-05,680,item_011,app_009,poi_005,1048112,,
event_00910,user_090,compare,2026-02-05T03:37:27,sess_user_090_2026-02-05,276,item_007,app_010,poi_008,,,"item_007,item_017"
event_00118,user_011,purchase,2026-02-05T05:07:51,sess_user_011_2026-02-05,1779,item_010,app_012,poi_010,890077,,
event_00634,user_063,add_to_cart,2026-02-05T05:55:27,sess_user_063_2026-02-05,176,item_011,app_003,poi_016,,,
event_00445,user_044,click,2026-02-05T06:06:01,sess_user_044_2026-02-05,1,item_001,app_001,poi_009,,,
event_00259,user_025,browse,2026-02-05T06:06:50,sess_user_025_2026-02-05,288,,app_008,poi_002,,,
event_00998,user_100,compare,2026-02-05T06:47:07,sess_user_100_2026-02-05,118,item_009,,poi_002,,,"item_009,item_004"
event_00664,user_066,browse,2026-02-05T06:51:49,sess_user_066_2026-02-05,243,item_020,app_012,,,,
event_00900,user_089,click,2026-02-05T07:47:33,sess_user_089_2026-02-05,6,item_004,,poi_002,,,
event_00843,user_084,purchase,2026-02-05T08:16:16,sess_user_084_2026-02-05,588,item_012,app_006,poi_003,626039,,
event_00514,user_051,search,2026-02-05T08:55:31,sess_user_051_2026-02-05,111,item_014,,poi_003,,保时捷Cayenne,
event_00586,user_059,browse,2026-02-05T09:00:33,sess_user_059_2026-02-05,176,item_011,app_013,poi_013,,,
event_00369,user_037,click,2026-02-05T09:02:04,sess_user_037_2026-02-05,4,item_013,app_013,,,,
event_00559,user_057,click,2026-02-05T09:16:30,sess_user_057_2026-02-05,2,item_006,app_010,,,,
event_00479,user_048,add_to_cart,2026-02-05T19:29:07,sess_user_048_2026-02-05,46,,app_013,poi_002,,,
event_00533,user_054,add_to_cart,2026-02-05T19:52:06,sess_user_054_2026-02-05,113,item_015,app_003,poi_013,,,
event_00147,user_014,search,2026-02-05T21:46:06,sess_user_014_2026-02-05,231,item_020,app_013,poi_015,,沃尔沃XC90,
event_00793,user_079,browse,2026-02-05T22:31:01,sess_user_079_2026-02-05,202,item_017,,poi_005,,,
event_00196,user_019,compare,2026-02-05T23:31:44,sess_user_019_2026-02-05,298,item_010,app_012,poi_008,,,"item_010,item_006"
event_00576,user_059,click,2026-02-05T23:39:28,sess_user_059_2026-02-05,6,item_011,app_001,,,,
event_00591,user_060,purchase,2026-02-05T23:56:40,sess_user_060_2026-02-05,1445,item_018,app_008,poi_014,918839,,
event_00507,user_051,search,2026-02-05T23:59:37,sess_user_051_2026-02-05,26,item_017,app_008,,,雷克萨斯RX,
event_00772,user_077,browse,2026-02-06T00:03:23,sess_user_077_2026-02-06,447,item_002,app_003,poi_004,,,
event_00320,user_031,click,2026-02-06T00:37:08,sess_user_031_2026-02-06,7,item_001,app_009,poi_012,,,
event_00628,user_063,click,2026-02-06T00:47:16,sess_user_063_2026-02-06,9,item_010,,poi_013,,,
event_00537,user_054,browse,2026-02-06T01:19:33,sess_user_054_2026-02-06,196,item_008,,poi_006,,,
event_00260,user_025,browse,2026-02-06T01:32:38,sess_user_025_2026-02-06,239,item_005,app_011,poi_003,,,
event_00588,user_059,click,2026-02-06T02:25:27,sess_user_059_2026-02-06,1,item_020,app_012,,,,
event_00822,user_082,add_to_cart,2026-02-06T02:32:46,sess_user_082_2026-02-06,150,item_003,app_003,poi_004,,,
event_00385,user_038,search,2026-02-06T03:10:38,sess_user_038_2026-02-06,193,,app_011,poi_012,,奔驰,
event_00853,user_085,search,2026-02-06T03:19:50,sess_user_085_2026-02-06,239,item_001,app_007,,,宝马7系,
event_00180,user_017,click,2026-02-06T03:21:49,sess_user_017_2026-02-06,6,item_013,app_002,poi_014,,,
event_00497,user_049,click,2026-02-06T04:33:42,sess_user_049_2026-02-06,1,item_010,app_009,poi_012,,,
event_00939,user_094,compare,2026-02-06T04:51:55,sess_user_094_2026-02-06,218,item_019,app_008,poi_007,,,"item_019,item_018"
event_00404,user_041,browse,2026-02-06T04:58:09,sess_user_041_2026-02-06,115,item_002,app_005,poi_012,,,
event_00184,user_018,add_to_cart,2026-02-06T05:06:18,sess_user_018_2026-02-06,26,item_010,app_002,poi_004,,,
event_00568,user_058,browse,2026-02-06T05:40:16,sess_user_058_2026-02-06,200,item_020,app_001,poi_010,,,
event_00042,user_005,browse,2026-02-06T06:29:31,sess_user_005_2026-02-06,174,,app_009,poi_002,,,
event_00646,user_065,purchase,2026-02-06T06:57:14,sess_user_065_2026-02-06,1194,item_008,,poi_016,750541,,
event_00481,user_048,browse,2026-02-06T07:16:30,sess_user_048_2026-02-06,110,item_015,app_003,poi_013,,,
event_00372,user_037,add_to_cart,2026-02-06T07:20:26,sess_user_037_2026-02-06,285,item_013,app_002,poi_013,,,
event_00109,user_010,click,2026-02-06T09:33:33,sess_user_010_2026-02-06,3,item_008,app_006,,,,
event_00979,user_098,compare,2026-02-06T19:01:19,sess_user_098_2026-02-06,185,item_009,app_001,poi_016,,,"item_009,item_009"
event_00477,user_048,browse,2026-02-06T19:02:25,sess_user_048_2026-02-06,220,item_005,app_009,,,,
event_00111,user_010,click,2026-02-06T19:06:22,sess_user_010_2026-02-06,2,item_017,app_008,poi_002,,,
event_00489,user_049,click,2026-02-06T19:27:46,sess_user_049_2026-02-06,9,item_004,app_007,poi_005,,,
event_00670,user_067,search,2026-02-06T19:42:21,sess_user_067_2026-02-06,188,item_006,app_006,,,奔驰GLC,
event_00759,user_076,click,2026-02-06T20:17:23,sess_user_076_2026-02-06,9,item_018,app_005,poi_011,,,
event_00770,user_077,purchase,2026-02-06T20:44:26,sess_user_077_2026-02-06,1638,item_008,app_001,poi_001,1133666,,
event_00540,user_054,browse,2026-02-06T20:52:18,sess_user_054_2026-02-06,58,,app_003,poi_007,,,
event_00288,user_028,search,2026-02-06T21:06:54,sess_user_028_2026-02-06,113,item_011,app_003,poi_002,,特斯拉Model 3,
event_00376,user_038,browse,2026-02-06T22:33:34,sess_user_038_2026-02-06,546,item_014,app_009,poi_006,,,
event_00267,user_026,browse,2026-02-06T22:55:12,sess_user_026_2026-02-06,92,item_013,app_009,poi_011,,,
event_00674,user_067,search,2026-02-07T00:42:28,sess_user_067_2026-02-07,26,item_006,,poi_006,,奔驰GLC,
event_00883,user_088,browse,2026-02-07T01:07:47,sess_user_088_2026-02-07,90,item_008,app_011,poi_016,,,
event_00314,user_031,browse,2026-02-07T01:08:49,sess_user_031_2026-02-07,111,,app_010,poi_013,,,
event_00019,user_003,browse,2026-02-07T01:33:02,sess_user_003_2026-02-07,414,item_008,,poi_004,,,
event_00129,user_012,compare,2026-02-07T01:41:42,sess_user_012_2026-02-07,195,item_014,app_011,poi_015,,,"item_014,item_004"
event_00424,user_042,click,2026-02-07T01:57:52,sess_user_042_2026-02-07,9,item_004,app_006,poi_001,,,
event_00401,user_040,browse,2026-02-07T02:18:18,sess_user_040_2026-02-07,448,item_015,app_011,,,,
event_00403,user_040,browse,2026-02-07T02:19:42,sess_user_040_2026-02-07,538,item_005,app_006,,,,
event_00297,user_029,add_to_cart,2026-02-07T03:04:18,sess_user_029_2026-02-07,240,item_008,,,,,
event_00210,user_021,purchase,2026-02-07T04:03:02,sess_user_021_2026-02-07,524,item_017,app_002,,348008,,
event_00138,user_013,search,2026-02-07T04:41:20,sess_user_013_2026-02-07,224,item_010,app_007,poi_014,,特斯拉Model S,
event_00421,user_042,search,2026-02-07T04:41:50,sess_user_042_2026-02-07,80,item_015,app_004,poi_015,,保时捷911,
event_00107,user_010,add_to_cart,2026-02-07T05:40:54,sess_user_010_2026-02-07,118,item_006,app_004,poi_014,,,
event_00692,user_069,purchase,2026-02-07T06:31:05,sess_user_069_2026-02-07,349,item_018,app_006,poi_014,1146703,,
event_00757,user_076,purchase,2026-02-07T06:37:26,sess_user_076_2026-02-07,510,item_020,,poi_004,921709,,
event_00879,user_087,click,2026-02-07T06:54:42,sess_user_087_2026-02-07,3,item_014,app_007,poi_004,,,
event_00122,user_011,browse,2026-02-07T07:17:07,sess_user_011_2026-02-07,359,item_005,,poi_009,,,
event_00097,user_009,purchase,2026-02-07T07:19:27,sess_user_009_2026-02-07,1344,item_006,,poi_002,1181469,,
event_00548,user_056,add_to_cart,2026-02-07T07:53:43,sess_user_056_2026-02-07,236,item_018,,poi_013,,,
event_00573,user_058,compare,2026-02-07T09:08:21,sess_user_058_2026-02-07,79,item_010,app_005,poi_006,,,"item_010,item_014"
event_00296,user_029,browse,2026-02-07T09:31:22,sess_user_029_2026-02-07,533,item_002,app_003,poi_014,,,
event_00513,user_051,browse,2026-02-07T19:16:24,sess_user_051_2026-02-07,256,item_004,app_009,,,,
event_00509,user_051,compare,2026-02-07T19:27:00,sess_user_051_2026-02-07,53,item_016,app_011,poi_014,,,"item_016,item_014"
event_00148,user_014,browse,2026-02-07T19:33:23,sess_user_014_2026-02-07,405,item_013,app_013,,,,
event_00756,user_076,compare,2026-02-07T19:50:15,sess_user_076_2026-02-07,203,item_017,app_005,poi_006,,,"item_017,item_008"
event_00413,user_042,browse,2026-02-07T20:39:20,sess_user_042_2026-02-07,174,item_003,app_001,poi_015,,,
event_00191,user_018,search,2026-02-07T20:57:40,sess_user_018_2026-02-07,97,item_005,,poi_001,,奔驰E级,
event_00826,user_083,browse,2026-02-07T20:57:52,sess_user_083_2026-02-07,307,item_003,app_006,,,,
event_00710,user_071,browse,2026-02-07T21:26:22,sess_user_071_2026-02-07,481,item_016,,poi_014,,,
event_00798,user_079,compare,2026-02-07T21:54:56,sess_user_079_2026-02-07,112,item_001,,,,,"item_001,item_019"
event_00786,user_078,browse,2026-02-07T21:56:04,sess_user_078_2026-02-07,130,,app_006,poi_005,,,
event_00207,user_020,browse,2026-02-07T22:35:08,sess_user_020_2026-02-07,521,,app_006,poi_012,,,
event_00304,user_030,add_to_cart,2026-02-07T22:35:12,sess_user_030_2026-02-07,246,item_019,,,,,
event_00355,user_035,browse,2026-02-07T23:00:06,sess_user_035_2026-02-07,88,,app_010,poi_013,,,
event_00737,user_074,click,2026-02-07T23:12:36,sess_user_074_2026-02-07,9,item_020,app_007,,,,
event_00487,user_049,compare,2026-02-07T23:16:47,sess_user_049_2026-02-07,158,item_020,app_009,poi_009,,,"item_020,item_011"
event_00986,user_099,browse,2026-02-07T23:23:04,sess_user_099_2026-02-07,401,,app_010,poi_008,,,
event_00363,user_036,compare,2026-02-08T00:24:41,sess_user_036_2026-02-08,121,item_006,app_001,poi_011,,,"item_006,item_018"
event_00370,user_037,purchase,2026-02-08T00:41:07,sess_user_037_2026-02-08,1354,item_006,app_009,poi_011,321572,,
event_00286,user_028,browse,2026-02-08T02:37:36,sess_user_028_2026-02-08,289,item_013,app_003,poi_003,,,
event_00169,user_016,compare,2026-02-08T02:57:48,sess_user_016_2026-02-08,300,,app_010,,,,
event_00202,user_020,compare,2026-02-08T03:09:32,sess_user_020_2026-02-08,167,item_004,app_006,poi_002,,,"item_004,item_006"
event_00516,user_052,search,2026-02-08T04:03:09,sess_user_052_2026-02-08,262,item_010,app_004,,,特斯拉Model S,
event_00508,user_051,browse,2026-02-08T04:17:54,sess_user_051_2026-02-08,199,item_009,app_009,,,,
event_00418,user_042,compare,2026-02-08T04:26:40,sess_user_042_2026-02-08,194,item_003,,,,,"item_003,item_013"
event_00873,user_087,click,2026-02-08T04:28:53,sess_user_087_2026-02-08,3,item_018,,poi_012,,,
event_00856,user_085,purchase,2026-02-08T05:07:46,sess_user_085_2026-02-08,1442,item_012,app_006,poi_003,698060,,
event_00913,user_090,click,2026-02-08T05:22:24,sess_user_090_2026-02-08,9,item_005,app_012,,,,
event_00335,user_033,search,2026-02-08T05:29:13,sess_user_033_2026-02-08,181,item_006,app_008,,,奔驰GLC,
event_00729,user_073,browse,2026-02-08T05:33:18,sess_user_073_2026-02-08,156,item_020,app_002,poi_014,,,
event_00300,user_030,browse,2026-02-08T06:05:04,sess_user_030_2026-02-08,296,item_017,,poi_016,,,
event_00387,user_038,browse,2026-02-08T06:09:37,sess_user_038_2026-02-08,560,item_017,app_008,poi_013,,,
event_00969,user_097,browse,2026-02-08T06:16:33,sess_user_097_2026-02-08,518,item_015,,,,,
event_01000,user_100,add_to_cart,2026-02-08T06:37:39,sess_user_100_2026-02-08,33,item_015,app_011,,,,
event_00820,user_082,browse,2026-02-08T07:15:48,sess_user_082_2026-02-08,162,item_010,app_012,poi_003,,,
event_00028,user_003,click,2026-02-08T08:29:44,sess_user_003_2026-02-08,1,item_005,app_012,poi_007,,,
event_00066,user_007,browse,2026-02-08T19:51:06,sess_user_007_2026-02-08,210,item_004,app_002,poi_015,,,
event_00762,user_076,click,2026-02-08T20:36:00,sess_user_076_2026-02-08,3,item_001,app_007,poi_011,,,
event_00698,user_070,compare,2026-02-08T21:00:30,sess_user_070_2026-02-08,21,item_007,,poi_004,,,"item_007,item_004"
event_00555,user_057,search,2026-02-08T21:08:22,sess_user_057_2026-02-08,36,item_008,app_005,poi_008,,奥迪A6,
event_00171,user_016,click,2026-02-08T21:26:40,sess_user_016_2026-02-08,6,item_014,app_006,poi_015,,,
event_00454,user_046,compare,2026-02-08T21:32:54,sess_user_046_2026-02-08,196,item_003,app_001,,,,"item_003,item_006"
event_00284,user_028,browse,2026-02-08T21:35:37,sess_user_028_2026-02-08,196,,app_004,poi_005,,,
event_00618,user_062,add_to_cart,2026-02-08T22:14:23,sess_user_062_2026-02-08,223,item_001,app_007,poi_008,,,
event_00511,user_051,click,2026-02-09T00:04:10,sess_user_051_2026-02-09,4,item_019,app_001,poi_002,,,
event_00061,user_006,browse,2026-02-09T00:07:30,sess_user_006_2026-02-09,85,item_019,,poi_003,,,
event_00735,user_074,compare,2026-02-09T00:14:59,sess_user_074_2026-02-09,74,item_011,app_004,poi_002,,,"item_011,item_006"
event_00676,user_067,click,2026-02-09T00:25:25,sess_user_067_2026-02-09,10,item_013,app_007,poi_004,,,
event_00422,user_042,click,2026-02-09T00:28:44,sess_user_042_2026-02-09,1,item_013,app_002,poi_008,,,
event_00683,user_068,click,2026-02-09T01:11:03,sess_user_068_2026-02-09,6,item_013,,,,,
event_00727,user_073,add_to_cart,2026-02-09T01:57:11,sess_user_073_2026-02-09,249,item_012,app_002,poi_011,,,
event_00473,user_047,browse,2026-02-09T02:02:16,sess_user_047_2026-02-09,574,item_001,app_009,poi_005,,,
event_00862,user_086,browse,2026-02-09T02:54:25,sess_user_086_2026-02-09,345,item_017,app_005,poi_011,,,
event_00277,user_028,search,2026-02-09T03:09:51,sess_user_028_2026-02-09,221,item_012,app_008,,,特斯拉Model X,
event_00167,user_016,browse,2026-02-09T03:10:27,sess_user_016_2026-02-09,297,item_014,,,,,
event_00299,user_030,search,2026-02-09T03:50:18,sess_user_030_2026-02-09,236,item_020,app_006,poi_008,,沃尔沃XC90,
event_00502,user_050,search,2026-02-09T03:52:45,sess_user_050_2026-02-09,298,item_011,app_003,poi_006,,特斯拉Model 3,
event_00557,user_057,search,2026-02-09T04:32:30,sess_user_057_2026-02-09,147,item_004,app_005,,,奔驰S级,
event_00690,user_069,browse,2026-02-09T04:40:37,sess_user_069_2026-02-09,386,item_017,app_005,,,,
event_00433,user_043,click,2026-02-09T05:25:23,sess_user_043_2026-02-09,7,item_014,app_006,poi_004,,,
event_00014,user_002,compare,2026-02-09T06:12:02,sess_user_002_2026-02-09,12,item_015,app_013,poi_006,,,"item_015,item_011"
event_00054,user_006,search,2026-02-09T06:14:21,sess_user_006_2026-02-09,177,item_012,,poi_001,,特斯拉Model X,
event_00611,user_061,compare,2026-02-09T06:17:53,sess_user_061_2026-02-09,144,item_003,app_012,,,,"item_003,item_019"
event_00022,user_003,compare,2026-02-09T07:03:56,sess_user_003_2026-02-09,232,,app_007,poi_004,,,
event_00724,user_072,click,2026-02-09T07:19:17,sess_user_072_2026-02-09,4,item_003,app_006,poi_001,,,
event_00657,user_066,click,2026-02-09T07:22:57,sess_user_066_2026-02-09,9,item_017,app_008,,,,
event_00132,user_012,search,2026-02-09T08:35:26,sess_user_012_2026-02-09,285,item_003,app_002,poi_001,,宝马X5,
event_00051,user_005,search,2026-02-09T08:41:00,sess_user_005_2026-02-09,292,item_018,app_005,poi_012,,雷克萨斯LX,
event_00488,user_049,search,2026-02-09T18:42:25,sess_user_049_2026-02-09,170,item_006,app_004,poi_012,,奔驰GLC,
event_00924,user_091,purchase,2026-02-09T18:50:45,sess_user_091_2026-02-09,811,item_006,app_003,poi_008,1123450,,
event_00888,user_088,click,2026-02-09T18:58:52,sess_user_088_2026-02-09,8,item_006,app_002,,,,
event_00911,user_090,browse,2026-02-09T19:04:31,sess_user_090_2026-02-09,363,item_004,,,,,
event_00264,user_026,add_to_cart,2026-02-09T19:22:50,sess_user_026_2026-02-09,134,item_009,app_008,poi_007,,,
event_00490,user_049,click,2026-02-09T19:24:00,sess_user_049_2026-02-09,7,item_019,app_011,,,,
event_00293,user_029,search,2026-02-09T19:37:52,sess_user_029_2026-02-09,112,item_016,app_006,poi_010,,雷克萨斯ES,
event_00379,user_038,add_to_cart,2026-02-09T21:50:08,sess_user_038_2026-02-09,152,item_003,app_011,poi_012,,,
event_00647,user_065,click,2026-02-09T22:29:00,sess_user_065_2026-02-09,1,item_011,,,,,
event_00134,user_012,compare,2026-02-09T22:47:59,sess_user_012_2026-02-09,82,item_007,app_011,poi_014,,,"item_007,item_007"
event_00957,user_095,click,2026-02-09T22:55:29,sess_user_095_2026-02-09,1,item_017,app_011,,,,
event_00357,user_035,click,2026-02-09T23:11:07,sess_user_035_2026-02-09,1,item_008,app_008,poi_008,,,
event_00952,user_095,search,2026-02-09T23:17:25,sess_user_095_2026-02-09,242,item_009,app_012,poi_014,,奥迪Q7,
event_00821,user_082,browse,2026-02-09T23:19:48,sess_user_082_2026-02-09,314,item_018,app_001,poi_012,,,
event_00100,user_009,browse,2026-02-09T23:29:36,sess_user_009_2026-02-09,327,,app_001,poi_009,,,
event_00331,user_032,browse,2026-02-09T23:29:40,sess_user_032_2026-02-09,69,item_002,,,,,
event_00192,user_018,add_to_cart,2026-02-09T23:40:58,sess_user_018_2026-02-09,59,item_006,,poi_008,,,
event_00152,user_015,browse,2026-02-09T23:44:59,sess_user_015_2026-02-09,516,item_014,app_004,poi_007,,,
event_00711,user_071,browse,2026-02-09T23:45:40,sess_user_071_2026-02-09,169,item_004,,poi_007,,,
event_00110,user_010,click,2026-02-10T00:43:14,sess_user_010_2026-02-10,9,item_019,app_006,poi_013,,,
event_00442,user_044,add_to_cart,2026-02-10T01:14:43,sess_user_044_2026-02-10,224,item_020,app_009,poi_009,,,
event_00532,user_054,browse,2026-02-10T01:46:47,sess_user_054_2026-02-10,35,item_019,,poi_013,,,
event_00645,user_065,compare,2026-02-10T01:49:49,sess_user_065_2026-02-10,68,item_001,app_003,poi_004,,,"item_001,item_005"
event_00388,user_038,click,2026-02-10T03:14:46,sess_user_038_2026-02-10,4,item_001,app_004,poi_012,,,
event_00787,user_078,browse,2026-02-10T03:19:39,sess_user_078_2026-02-10,500,item_020,app_007,poi_011,,,
event_00869,user_086,search,2026-02-10T03:50:02,sess_user_086_2026-02-10,75,item_020,app_004,poi_013,,沃尔沃XC90,
event_00976,user_097,browse,2026-02-10T03:58:26,sess_user_097_2026-02-10,415,item_020,app_006,poi_006,,,
event_00807,user_081,search,2026-02-10T04:19:33,sess_user_081_2026-02-10,247,item_012,,poi_016,,特斯拉Model X,
event_00057,user_006,purchase,2026-02-10T05:06:15,sess_user_006_2026-02-10,816,item_020,app_011,,500457,,
event_00778,user_078,add_to_cart,2026-02-10T05:20:50,sess_user_078_2026-02-10,22,item_017,app_001,poi_008,,,
event_00170,user_016,click,2026-02-10T05:47:40,sess_user_016_2026-02-10,2,item_019,app_005,poi_006,,,
event_00926,user_091,click,2026-02-10T05:52:49,sess_user_091_2026-02-10,9,item_008,app_001,poi_016,,,
event_00981,user_098,click,2026-02-10T06:54:27,sess_user_098_2026-02-10,6,item_012,app_002,poi_003,,,
event_00127,user_012,purchase,2026-02-10T07:38:28,sess_user_012_2026-02-10,415,,,poi_006,,,
event_00860,user_086,compare,2026-02-10T08:03:44,sess_user_086_2026-02-10,286,item_007,app_004,poi_015,,,"item_007,item_001"
event_00767,user_077,browse,2026-02-10T08:24:47,sess_user_077_2026-02-10,530,item_014,app_012,poi_009,,,
event_00916,user_091,browse,2026-02-10T09:32:24,sess_user_091_2026-02-10,62,item_013,app_003,poi_004,,,
event_00419,user_042,add_to_cart,2026-02-10T19:35:53,sess_user_042_2026-02-10,11,item_006,app_012,poi_007,,,
event_00503,user_050,add_to_cart,2026-02-10T19:48:39,sess_user_050_2026-02-10,16,item_001,app_003,,,,
event_00384,user_038,browse,2026-02-10T20:13:13,sess_user_038_2026-02-10,31,item_003,app_002,poi_014,,,
event_00738,user_074,compare,2026-02-10T20:29:47,sess_user_074_2026-02-10,243,item_004,app_012,poi_001,,,"item_004,item_005"
event_00153,user_015,search,2026-02-10T20:47:23,sess_user_015_2026-02-10,69,item_003,app_013,poi_001,,宝马X5,
event_00850,user_084,click,2026-02-10T21:09:29,sess_user_084_2026-02-10,6,item_016,app_005,poi_004,,,
event_00781,user_078,add_to_cart,2026-02-10T21:12:33,sess_user_078_2026-02-10,170,item_018,app_006,,,,
event_00023,user_003,purchase,2026-02-10T22:23:40,sess_user_003_2026-02-10,1716,,app_004,poi_008,,,
event_00748,user_075,compare,2026-02-10T22:36:46,sess_user_075_2026-02-10,269,item_007,app_009,,,,"item_007,item_010"
event_00859,user_085,search,2026-02-10T22:49:24,sess_user_085_2026-02-10,126,item_009,app_009,poi_012,,奥迪Q7,
event_00394,user_039,browse,2026-02-10T23:48:37,sess_user_039_2026-02-10,144,item_001,,poi_013,,,
event_00819,user_082,browse,2026-02-11T00:22:13,sess_user_082_2026-02-11,67,,app_004,poi_002,,,
event_00444,user_044,compare,2026-02-11T00:25:36,sess_user_044_2026-02-11,60,item_019,app_007,poi_013,,,"item_019,item_002"
event_00604,user_061,purchase,2026-02-11T01:19:39,sess_user_061_2026-02-11,1242,item_017,app_002,,1379292,,
event_00029,user_003,search,2026-02-11T01:23:21,sess_user_003_2026-02-11,216,,app_008,poi_012,,特斯拉,
event_00788,user_079,add_to_cart,2026-02-11T01:26:44,sess_user_079_2026-02-11,235,item_014,app_003,,,,
event_00001,user_001,click,2026-02-11T01:40:00,sess_user_001_2026-02-11,1,item_015,app_012,,,,
event_00350,user_034,browse,2026-02-11T02:19:56,sess_user_034_2026-02-11,519,item_007,app_002,poi_005,,,
event_00578,user_059,compare,2026-02-11T02:29:31,sess_user_059_2026-02-11,130,item_019,app_006,,,,"item_019,item_016"
event_00589,user_060,compare,2026-02-11T02:34:22,sess_user_060_2026-02-11,290,item_015,app_002,poi_015,,,"item_015,item_011"
event_00398,user_040,browse,2026-02-11T02:37:01,sess_user_040_2026-02-11,402,item_005,app_002,,,,
event_00150,user_015,browse,2026-02-11T03:26:38,sess_user_015_2026-02-11,538,item_008,app_003,poi_011,,,
event_00027,user_003,compare,2026-02-11T03:36:47,sess_user_003_2026-02-11,268,item_008,,,,,"item_008,item_016"
event_00485,user_048,click,2026-02-11T03:37:16,sess_user_048_2026-02-11,6,item_015,,poi_002,,,
event_00443,user_044,browse,2026-02-11T03:43:38,sess_user_044_2026-02-11,156,item_017,app_003,poi_004,,,
event_00868,user_086,purchase,2026-02-11T03:58:01,sess_user_086_2026-02-11,482,,app_003,,,,
event_00747,user_075,add_to_cart,2026-02-11T06:47:04,sess_user_075_2026-02-11,207,item_019,app_002,poi_007,,,
event_00565,user_058,browse,2026-02-11T07:00:29,sess_user_058_2026-02-11,193,,app_013,poi_005,,,
event_00303,user_030,browse,2026-02-11T07:09:33,sess_user_030_2026-02-11,490,item_003,app_005,poi_013,,,
event_00013,user_002,compare,2026-02-11T08:15:40,sess_user_002_2026-02-11,83,item_020,app_009,,,,"item_020,item_002"
event_00353,user_035,browse,2026-02-11T08:34:52,sess_user_035_2026-02-11,362,,app_002,,,,
event_00832,user_083,browse,2026-02-11T08:45:06,sess_user_083_2026-02-11,212,item_013,app_009,,,,
event_00486,user_048,click,2026-02-11T09:16:58,sess_user_048_2026-02-11,3,item_004,app_007,,,,
event_00615,user_062,browse,2026-02-11T18:45:31,sess_user_062_2026-02-11,142,item_017,app_001,poi_001,,,
event_00323,user_031,click,2026-02-11T18:50:49,sess_user_031_2026-02-11,9,item_007,app_013,poi_013,,,
event_00791,user_079,browse,2026-02-11T19:57:43,sess_user_079_2026-02-11,214,item_017,app_002,,,,
event_00406,user_041,browse,2026-02-11T20:17:02,sess_user_041_2026-02-11,225,item_012,app_012,poi_012,,,
event_00354,user_035,search,2026-02-11T20:26:22,sess_user_035_2026-02-11,117,item_008,,poi_013,,奥迪A6,
event_00700,user_070,add_to_cart,2026-02-11T21:05:56,sess_user_070_2026-02-11,224,item_020,app_011,poi_008,,,
